49,29614833;13,39301;JINDRICHOVICE U MAL
49,69852167;14,37402833;NALZOVICE
49,36032833;15,65089333;PUKLICE
49,52862;13,18790167;PTENIN
50,31116;17,70216667;SLEZSKE PAVLOVICE
49,58481833;13,021015;CECOVICE U BUKOVCE
48,758655;16,234815;JAROSLAVICE
49,37818;15,927745;STRANECKA ZHOR
49,59739167;17,06446667;NAMEST NA HANE
49,40418667;16,415275;LOMNICE U TISNOVA
49,54705167;13,31737667;LUZANY U PRESTIC
50,41482167;16,05252667;RATIBORICE U CESKE
49,57808;14,00489667;STAROSEDLSKY HRADEK
50,26577667;15,40248833;HLUSICE
50,53299;15,36969667;LOMNICE NAD POPELKO
50,29088333;14,82351833;NOVE BENATKY
49,32247667;13,69994;HORAZDOVICE
49,80692667;15,66726;KLOKOCOV
49,85576333;13,60371833;RADNICE U ROKYCAN
49,85190167;13,9805;LOCHOVICE
50,32347667;13,62376;STEKNIK
49,23203167;13,760225;TAZOVICE
49,89267167;13,62129833;SVINNA U HLOHOVIC
49,13684667;16,65282667;VEVERI - BRNO (USTA
49,80885667;13,85682333;KOMAROV U HOROVIC
49,81651833;15,47892667;GOLCUV JENIKOV
50,117805;14,69052833;JIRNY
48,99687833;16,85802167;KLOBOUKY U BRNA
50,379245;14,85530667;KRNSKO
50,064655;15,276585;BYCHORY
49,47568333;15,47621167;VETRNY JENIKOV
49,32676833;17,17403333;NEZAMYSLICE NAD HAN
50,50123167;14,808165;BELA POD BEZDEZEM
49,81379333;13,60548833;BREZINA U ROKYCAN
50,29620333;14,48122;OBRISTVI
49,03174667;17,644895;UHERSKY BROD
49,04191667;16,491235;KUPAROVICE
49,90728333;15,32991333;KLUKY U CASLAVI
49,55529167;13,01868667;PUCLICE
49,50188333;15,59000667;STOKY
49,61174667;16,86427667;JESENEC
49,43062333;15,2199;PELHRIMOV
48,93297667;16,47610167;VLASATICE
49,63131667;16,70790833;JEVICKO PREDMESTI
50,13883333;17,61476333;LINHARTOVY
49,52997167;17,86755667;HUSTOPECE NAD BECVO
49,08961833;17,87660667;SLAVICIN
49,23018667;14,37895167;VSEMYSLICE
50,34418333;16,14975833;NOVE MESTO NAD METU
49,32155333;14,28864833;CHRESTOVICE
49,91749833;18,11618167;DOLNI BENESOV
50,40478;14,12355833;BUDYNE NAD OHRI
49,30432333;14,78724333;BRANDLIN U TUCAP
49,73085833;13,14425667;ROCHLOV
49,99528167;13,89545167;ROZTOKY
50,37016833;13,434605;BREZNO U CHOMUTOVA
49,29546167;14,83841;BUDISLAV
50,51191833;13,44512;CERVENY HRADEK U JI
49,45128667;13,797535;LNARE
49,44592167;17,19433333;HRUBCICE
50,730335;14,39873667;VELKA BUKOVINA
49,65831;15,604915;DOLNI KRUPA U HAVL
49,30565333;13,15546333;BYSTRICE NAD UHLAVO
50,383945;13,17237167;KLASTEREC NAD OHRI
49,22448;17,98611;POZDECHOV
50,340965;15,68196333;JERICE
49,84291;13,09450167;KRUKANICE
49,98041167;17,78813667;STEMPLOVEC
48,90521;16,94714667;CEJKOVICE
50,739755;14,58833667;SLOUP V CECHACH
49,50089667;16,51373333;KUNSTAT NA MORAVE
50,23717333;14,12309167;BLAHOTICE
48,98561167;17,39194833;UHERSKY OSTROH
50,364825;13,84243;VRSOVICE U LOUN
49,22557333;14,89240167;PLUHUV ZDAR
49,96579833;15,41147333;ZEHUSICE
48,921905;15,98444167;KRAVSKO
49,69109833;15,29811333;OSTROV U LEDCE N S
49,60131833;13,344725;DOLNI LUKAVICE
50,03839;15,287685;KONAROVICE
50,00221333;16,285515;BRANDYS NAD ORLICI
49,07597;15,53229167;BUDISKOVICE
49,18190667;14,542455;BZI U DOLNIHO BUKOV
50,39289167;14,453625;DOLNI BERKOVICE
50,56494;14,03904667;LIBOCHOVANY
49,95344;15,16598833;SUCHDOL U KUTNE HOR
